1714883833579,0.0
1714883837579,0.0
1714883841579,0.0
1714883845579,0.0
1714883849579,0.0
1714883853579,0.0
1714883857579,0.0
1714883861579,0.0
1714883865579,0.0
1714883869579,0.0
1714883873579,0.0
1714883877579,0.0
1714883881579,0.0
1714883885579,0.0
1714883889579,0.0
1714883893579,0.0
1714883897579,0.0
1714883901579,0.0
1714883905579,0.0
1714883909579,0.0
1714883913579,0.0
1714883917579,0.0
1714883921579,0.0
1714883925579,0.0
1714883929579,0.0
1714883933579,0.0
1714883937579,0.0
1714883941579,0.0
1714883945579,0.0
1714883949579,0.0
1714883953579,0.0
1714883957579,0.0
1714883961579,0.0
1714883965579,0.0
1714883969579,0.0
1714883973579,0.0
1714883977579,0.0
1714883981579,0.0
1714883985579,0.0
1714883989579,0.0
1714883993579,0.0
1714883997579,0.0
1714884001579,0.0
1714884005579,0.0
1714884009579,0.0
1714884013579,0.0
1714884017579,0.0
1714884021579,0.0
1714884025579,0.0
1714884029579,0.0
1714884033579,0.0
1714884037579,0.0
1714884041579,0.0
1714884045579,0.0
1714884049579,0.0
1714884053579,0.0
1714884057579,0.0
1714884061579,0.0
1714884065579,0.0
1714884069579,0.0
1714884073579,0.0
1714884077579,0.0
1714884081579,0.0
1714884085579,0.0
1714884089579,0.0
1714884093579,0.0
1714884097579,0.0
1714884101579,0.0
1714884105579,0.0
1714884109579,0.0
1714884113579,0.0
1714884117579,0.0
1714884121579,0.0
1714884125579,0.0
1714884129579,0.0
1714884133579,0.0
1714884137579,0.0
1714884141579,0.0
1714884145579,0.0
1714884149579,0.0
1714884153579,0.0
1714884157579,0.0
1714884161579,0.0
1714884165579,0.0
1714884169579,0.0
1714884173579,0.0
1714884177579,0.0
1714884181579,0.0
1714884185579,0.0
1714884189579,0.0
1714884193579,0.0
1714884197579,0.0
1714884201579,0.0
1714884205579,0.0
1714884209579,0.0
1714884213579,0.0
1714884217579,0.0
1714884221579,0.0
1714884225579,0.0
1714884229579,0.0
1714884233579,0.0
1714884237579,0.0
1714884241579,0.0
1714884245579,0.0
1714884249579,0.0
1714884253579,0.0
1714884257579,0.0
1714884261579,0.0
1714884265579,0.0
1714884269579,0.0
1714884273579,0.0
1714884277579,0.0
1714884281579,0.0
1714884285579,0.0
1714884289579,0.0
1714884293579,0.0
1714884297579,0.0
1714884301579,0.0
1714884305579,0.0
1714884309579,0.0
1714884313579,0.0
1714884317579,0.0
1714884321579,0.0
1714884325579,0.0
1714884329579,0.0
1714884333579,0.0
1714884338579,0.0
1714884342579,0.0
1714884346579,0.0
1714884350579,0.0
1714884354579,0.0
1714884358579,0.0
1714884362579,0.0
1714884366579,0.0
1714884370579,0.0
1714884374579,0.0
1714884378579,0.0
1714884382579,0.0
1714884386579,0.0
1714884390579,0.0
1714884394579,0.0
1714884398579,0.0
1714884402579,0.0
1714884406579,0.0
1714884410579,0.0
1714884414579,0.0
1714884418579,0.0
1714884422579,0.0
1714884426579,0.0
1714884430579,0.0
1714884434579,0.0
1714884438579,0.0
1714884442579,0.0
1714884446579,0.0
1714884450579,0.0
1714884454579,0.0
1714884458579,0.0
1714884462579,0.0
1714884466579,0.0
1714884470579,0.0
1714884474579,0.0
1714884478579,0.0
1714884482579,0.0
1714884486579,0.0
1714884490579,0.0
1714884494579,0.0
1714884498579,0.0
1714884502579,0.0
1714884506579,0.0
1714884510579,0.0
1714884514579,0.0
1714884518579,0.0
1714884522579,0.0
1714884526579,0.0
1714884530579,0.0
1714884534579,0.0
1714884538579,0.0
1714884542579,0.0
1714884546579,0.0
1714884550579,0.0
1714884554579,0.0
1714884558579,0.0
1714884562579,0.0
1714884566579,0.0
1714884570579,0.0
1714884574579,0.0
1714884578579,0.0
1714884582579,0.0
1714884586579,0.0
1714884590579,0.0
