1714986771279,0.0
1714986775279,0.0
1714986779279,0.0
1714986783279,0.0
1714986787279,0.0
1714986791279,0.0
1714986795279,0.0
1714986799279,0.0
1714986803279,0.0
1714986807279,0.0
1714986811279,0.0
1714986815279,0.0
1714986819279,0.0
1714986823279,0.0
1714986827279,0.0
1714986831279,0.0
1714986835279,0.0
1714986839279,0.0
1714986843279,0.0
1714986847279,0.0
1714986851279,0.0
1714986855279,0.0
1714986859279,0.0
1714986863279,0.0
1714986867279,0.0
1714986871279,0.0
1714986875279,0.0
1714986879279,0.0
1714986883279,0.0
1714986887279,0.0
1714986891279,0.0
1714986895279,0.0
1714986899279,0.0
1714986903279,0.0
1714986907279,0.0
1714986911279,0.0
1714986915279,0.0
1714986919279,0.0
1714986923279,0.0
1714986927279,0.0
1714986931279,0.0
1714986935279,0.0
1714986939279,0.0
1714986943279,0.0
1714986947279,0.0
1714986951279,0.0
1714986955279,0.0
1714986959279,0.0
1714986963279,0.0
1714986967279,0.0
1714986971279,0.0
1714986975279,0.0
1714986979279,0.0
1714986983279,0.0
1714986987279,0.0
1714986991279,0.0
1714986995279,0.0
1714986999279,0.0
1714987003279,0.0
1714987007279,0.0
1714987011279,0.0
1714987015279,0.0
1714987019279,0.0
1714987023279,0.0
1714987027279,0.0
1714987031279,0.0
1714987035279,0.0
1714987039279,0.0
1714987043279,0.0
1714987047279,0.0
1714987051279,0.0
1714987055279,0.0
1714987059279,0.0
1714987063279,0.0
1714987067279,0.0
1714987071279,0.0
1714987075279,0.0
1714987079279,0.0
1714987083279,0.0
1714987087279,0.0
1714987091279,0.0
1714987095279,0.0
1714987099279,0.0
1714987103279,0.0
1714987107279,0.0
1714987111279,0.0
1714987115279,0.0
1714987119279,0.0
1714987123279,0.0
1714987127279,0.0
1714987131279,0.0
1714987135279,0.0
1714987139279,0.0
1714987143279,0.0
1714987147279,0.0
1714987151279,0.0
1714987155279,0.0
1714987159279,0.0
1714987163279,0.0
1714987167279,0.0
1714987171279,0.0
1714987175279,0.0
1714987179279,0.0
1714987183279,0.0
1714987187279,0.0
1714987191279,0.0
1714987195279,0.0
1714987199279,0.0
1714987203279,0.0
1714987207279,0.0
1714987211279,0.0
1714987215279,0.0
1714987219279,0.0
1714987223279,0.0
1714987227279,0.0
1714987231279,0.0
1714987235279,0.0
1714987239279,0.0
1714987243279,0.0
1714987247279,0.0
1714987251279,0.0
1714987255279,0.0
1714987259279,0.0
1714987263279,0.0
1714987267279,0.0
1714987271279,0.0
1714987275279,0.0
1714987279279,0.0
1714987283279,0.0
1714987287279,0.0
1714987291279,0.0
1714987295279,0.0
1714987299279,0.0
1714987303279,0.0
1714987307279,0.0
1714987311279,0.0
1714987315279,0.0
1714987319279,0.0
1714987323279,0.0
1714987327279,0.0
1714987331279,0.0
1714987335279,0.0
1714987339279,0.0
1714987343279,0.0
1714987347279,0.0
1714987351279,0.0
1714987355279,0.0
1714987359279,0.0
1714987363279,0.0
1714987367279,0.0
1714987371279,0.0
1714987375279,0.0
1714987379279,0.0
1714987383279,0.0
1714987387279,0.0
1714987391279,0.0
1714987395279,0.0
1714987399279,0.0
1714987403279,0.0
1714987407279,0.0
1714987411279,0.0
1714987415279,0.0
1714987419279,0.0
1714987423279,0.0
1714987427279,0.0
1714987431279,0.0
1714987435279,0.0
1714987439279,0.0
1714987443279,0.0
1714987447279,0.0
1714987451279,0.0
1714987455279,0.0
1714987459279,0.0
1714987463279,0.0
1714987467279,0.0
1714987471279,0.0
1714987475279,0.0
1714987479279,0.0
1714987483279,0.0
1714987487279,0.0
1714987491279,0.0
1714987495279,0.0
1714987499279,0.0
1714987503279,0.0
1714987507279,0.0
1714987511279,0.0
1714987515279,0.0
1714987519279,0.0
1714987523279,0.0
1714987527279,0.0
1714987531279,0.0
1714987535279,0.0
1714987539279,0.0
1714987543279,0.0
1714987547279,0.0
1714987551279,0.0
1714987555279,0.0
1714987559279,0.0
1714987563279,0.0
1714987567279,0.0
1714987571279,0.0
1714987575279,0.0
1714987579279,0.0
1714987583279,0.0
1714987587279,0.0
1714987591279,0.0
1714987595279,0.0
1714987599279,0.0
1714987603279,0.0
1714987607279,0.0
1714987611279,0.0
1714987615279,0.0
1714987619279,0.0
1714987623279,0.0
1714987627279,0.0
1714987631279,0.0
1714987635279,0.0
1714987639279,0.0
1714987643279,0.0
1714987647279,0.0
1714987651279,0.0
1714987655279,0.0
1714987659279,0.0
1714987663279,0.0
1714987667279,0.0
1714987671279,0.0
1714987675279,0.0
1714987679279,0.0
1714987683279,0.0
1714987687279,0.0
1714987691279,0.0
1714987695279,0.0
1714987699279,0.0
1714987703279,0.0
1714987707279,0.0
1714987711279,0.0
1714987715279,0.0
1714987719279,0.0
1714987723279,0.0
1714987727279,0.0
1714987731279,0.0
1714987735279,0.0
1714987739279,0.0
1714987743279,0.0
1714987747279,0.0
1714987751279,0.0
1714987755279,0.0
1714987759279,0.0
1714987763279,0.0
1714987767279,0.0
1714987771279,0.0
1714987775279,0.0
1714987779279,0.0
1714987783279,0.0
1714987787279,0.0
1714987791279,0.0
1714987795279,0.0
1714987799279,0.0
1714987803279,0.0
1714987807279,0.0
1714987811279,0.0
1714987815279,0.0
1714987819279,0.0
1714987823279,0.0
1714987827279,0.0
1714987831279,0.0
1714987835279,0.0
1714987839279,0.0
1714987843279,0.0
1714987847279,0.0
1714987851279,0.0
1714987855279,0.0
1714987859279,0.0
1714987863279,0.0
1714987867279,0.0
1714987871279,0.0
1714987875279,0.0
1714987879279,0.0
1714987883279,0.0
1714987887279,0.0
1714987891279,0.0
1714987895279,0.0
1714987899279,0.0
1714987903279,0.0
1714987907279,0.0
1714987911279,0.0
1714987915279,0.0
1714987919279,0.0
1714987923279,0.0
1714987927279,0.0
1714987931279,0.0
1714987935279,0.0
1714987939279,0.0
1714987943279,0.0
1714987947279,0.0
1714987951279,0.0
1714987955279,0.0
1714987959279,0.0
1714987963279,0.0
1714987967279,0.0
1714987971279,0.0
1714987975279,0.0
1714987979279,0.0
1714987983279,0.0
1714987987279,0.0
1714987991279,0.0
1714987995279,0.0
1714987999279,0.0
1714988003279,0.0
1714988007279,0.0
1714988011279,0.0
1714988015279,0.0
1714988019279,0.0
1714988023279,0.0
1714988027279,0.0
1714988031279,0.0
1714988035279,0.0
1714988039279,0.0
1714988043279,0.0
1714988047279,0.0
1714988051279,0.0
1714988055279,0.0
1714988060279,0.0
1714988064279,0.0
1714988068279,0.0
1714988072279,0.0
1714988076279,0.0
1714988080279,0.0
1714988084279,0.0
1714988088279,0.0
1714988092279,0.0
1714988096279,0.0
1714988100279,0.0
1714988104279,0.0
1714988108279,0.0
1714988112279,0.0
1714988116279,0.0
1714988120279,0.0
1714988124279,0.0
1714988128279,0.0
1714988132279,0.0
1714988136279,0.0
1714988140279,0.0
1714988144279,0.0
1714988148279,0.0
1714988152279,0.0
1714988156279,0.0
1714988160279,0.0
1714988164279,0.0
1714988168279,0.0
1714988172279,0.0
1714988176279,0.0
1714988180279,0.0
1714988184279,0.0
1714988188279,0.0
1714988192279,0.0
1714988196279,0.0
1714988200279,0.0
1714988204279,0.0
1714988208279,0.0
1714988212279,0.0
1714988216279,0.0
1714988220279,0.0
1714988224279,0.0
1714988228279,0.0
1714988232279,0.0
1714988236279,0.0
1714988240279,0.0
1714988244279,0.0
1714988248279,0.0
1714988252279,0.0
1714988256279,0.0
1714988260279,0.0
1714988264279,0.0
1714988268279,0.0
1714988272279,0.0
1714988276279,0.0
1714988280279,0.0
1714988284279,0.0
1714988288279,0.0
1714988292279,0.0
1714988296279,0.0
1714988300279,0.0
1714988304279,0.0
1714988308279,0.0
1714988312279,0.0
1714988316279,0.0
1714988320279,0.0
1714988324279,0.0
1714988328279,0.0
1714988332279,0.0
1714988336279,0.0
1714988340279,0.0
1714988344279,0.0
1714988348279,0.0
1714988352279,0.0
1714988356279,0.0
1714988360279,0.0
1714988364279,0.0
1714988368279,0.0
1714988372279,0.0
1714988376279,0.0
1714988380279,0.0
1714988384279,0.0
1714988388279,0.0
1714988392279,0.0
1714988396279,0.0
1714988400279,0.0
1714988404279,0.0
1714988408279,0.0
1714988412279,0.0
1714988416279,0.0
1714988420279,0.0
1714988424279,0.0
1714988428279,0.0
1714988432279,0.0
1714988436279,0.0
1714988440279,0.0
1714988444279,0.0
1714988448279,0.0
1714988452279,0.0
1714988456279,0.0
1714988460279,0.0
1714988464279,0.0
1714988468279,0.0
1714988472279,0.0
1714988476279,0.0
1714988480279,0.0
1714988484279,0.0
1714988488279,0.0
1714988492279,0.0
1714988496279,0.0
1714988500279,0.0
1714988504279,0.0
1714988508279,0.0
1714988512279,0.0
1714988516279,0.0
1714988520279,0.0
1714988524279,0.0
1714988528279,0.0
1714988532279,0.0
1714988536279,0.0
1714988540279,0.0
1714988544279,0.0
1714988548279,0.0
1714988552279,0.0
1714988556279,0.0
1714988560279,0.0
1714988564279,0.0
1714988568279,0.0
1714988572279,0.0
1714988576279,0.0
1714988580279,0.0
1714988584279,0.0
1714988588279,0.0
1714988592279,0.0
1714988596279,0.0
1714988600279,0.0
1714988604279,0.0
1714988608279,0.0
1714988612279,0.0
1714988616279,0.0
1714988620279,0.0
1714988624279,0.0
1714988628279,0.0
1714988632279,0.0
1714988636279,0.0
1714988640279,0.0
1714988644279,0.0
1714988648279,0.0
1714988652279,0.0
1714988656279,0.0
1714988660279,0.0
1714988664279,0.0
1714988668279,0.0
1714988672279,0.0
1714988676279,0.0
1714988680279,0.0
1714988684279,0.0
